11905;-109947;-18700.1;438.827;-427.788;-70.8502;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
205.906;88933;15133.8;-355.183;346.302;57.3955;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;0;0;0;0;0;0;0;0;
0.0169092;224.243;46.0155;-1.12461;0.905972;0.230899;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;-0.00249671;0;0;0;0;0;0;0;
0.0168233;224.2;46.0081;-1.12444;0.905802;0.230871;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;0;0;0;0;0;0;0;0;
0.0166954;224.152;45.9999;-1.12425;0.905615;0.23084;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;0.00249671;0;0;0;0;0;0;0;
0.0168285;224.209;46.0096;-1.12447;0.905838;0.230877;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;0.00249671;0;0;0;0;0;0;0;
0.0170425;224.294;46.0242;-1.12481;0.90617;0.230932;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;0;0;0;0;0;0;0;0;
0.0169449;224.252;46.017;-1.12465;0.906006;0.230905;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;0;0;0;0;0;0;0;0;
0.016957;224.264;46.019;-1.12469;0.906052;0.230912;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;-0.00249671;0;0;0;0;0;0;0;
0.0170189;224.284;46.0224;-1.12477;0.90613;0.230925;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;0;0;0;0;0;0;0;0;
0.0170346;224.297;46.0247;-1.12483;0.906182;0.230934;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;-0.00249671;0;0;0;0;0;0;0;
0.0171002;224.319;46.0284;-1.12491;0.906267;0.230948;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;0;0;0;0;0;0;0;0;
0.016979;224.267;46.0196;-1.12471;0.906065;0.230914;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;0;0;0;0;0;0;0;0;
0.0171427;224.344;46.0327;-1.12501;0.906365;0.230964;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;0.00249671;0;0;-0.00532632;0;0;0;0;
0.0173714;224.436;46.0483;-1.12538;0.906722;0.231023;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;0;0;0;0;0;0;0;0;
0.0172884;224.4;46.0422;-1.12524;0.906583;0.231;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;0;0;0;0;0;0;0;0;
0.0173498;224.427;46.0467;-1.12534;0.906686;0.231017;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;0;0;0;0;0;0;0;0;
0.0174148;224.455;46.0514;-1.12545;0.906795;0.231035;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;0;0;0;0;0;0;0;0;
0.0173125;224.418;46.0451;-1.12531;0.90665;0.231011;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;0.00249671;0;0;0;0;0;0;0;
0.0174906;224.494;46.0582;-1.12561;0.906949;0.23106;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;0.00249671;0;0;0;0;0;0;0;
0.0175824;224.534;46.0649;-1.12577;0.907103;0.231086;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;0.00249671;0;0;0;0;0;0;0;
0.017814;224.627;46.0807;-1.12614;0.907464;0.231146;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;0;0;0;0;0;0;0;0;
0.0176171;224.549;46.0674;-1.12583;0.907161;0.231096;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;0.00249671;0;0;0;0;0;0;0;
0.0179811;224.699;46.0929;-1.12643;0.907745;0.231192;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;0;0;0;0;0;0;0;0;
0.0179475;224.691;46.0916;-1.1264;0.907714;0.231187;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;-0.00249671;0;0;0;0;0;0;0;
0.0180575;224.732;46.0985;-1.12656;0.907873;0.231214;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;0;0;0;0;0;0;0;0;
0.0180001;224.707;46.0944;-1.12646;0.907778;0.231198;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;0;0;0;0;0;0;0;0;
0.0183831;224.872;46.1224;-1.12712;0.908419;0.231304;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;0;0;0;0;0;0;0;0;
0.0183833;224.872;46.1224;-1.12712;0.908419;0.231304;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;0;0;0;0;0;0;0;0;
0.0184967;224.921;46.1307;-1.12731;0.908609;0.231336;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;0;0;0;0;0;0;0;0;
0.0184773;224.913;46.1293;-1.12728;0.908579;0.23133;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;0;0;0;0;0;0;0;0;
0.0188632;225.079;46.1576;-1.12794;0.909224;0.231437;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;0;0;0;0;0;0;0;0;
0.0189015;225.095;46.1604;-1.12801;0.909289;0.231448;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;0;0;0;0;0;0;0;0;
0.0188661;225.087;46.159;-1.12798;0.909256;0.231442;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;0.00249671;0;0;0;0;0;0;0;
0.0191499;225.209;46.1798;-1.12847;0.909732;0.231521;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;0.00249671;0;0;0;0;0;0;0;
0.0194527;225.339;46.2019;-1.12899;0.910239;0.231605;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;-0.00249671;0;0;0;0;0;0;0;
0.0194977;225.359;46.2052;-1.12906;0.910314;0.231618;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;-0.00249671;0;0;0;0;0;0;0;
0.0196904;225.435;46.2182;-1.12937;0.910612;0.231667;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;0;0;0;0;0;0;0;0;
0.019856;225.506;46.2303;-1.12965;0.91089;0.231713;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;0;0;0;0;0;0;0;0;
0.0200294;225.588;46.2441;-1.12998;0.911206;0.231765;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;-0.00249671;0;0;0;0;0;0;0;
0.0201043;225.614;46.2486;-1.13008;0.911308;0.231782;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;0;0;0;0;0;0;0;0;
0.020558;225.815;46.2829;-1.13089;0.912093;0.231912;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;-0.00249671;0;0;0;0;0;0;0;
0.0204882;225.786;46.2778;-1.13077;0.911977;0.231893;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;0.00249671;0;0;0;0;0;0;0;
0.021003;226.001;46.3144;-1.13162;0.912814;0.232031;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;0;0;0;0;0;0;0;0;
0.0211041;226.044;46.3218;-1.1318;0.912983;0.23206;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;0;0;0;0;0;0;0;0;
0.0211665;226.078;46.3275;-1.13193;0.913115;0.232081;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;0.00249671;0;0;0;0;0;0;0;
0.0217079;226.311;46.3671;-1.13286;0.914022;0.232231;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;-0.00249671;0;0;0;0;0;0;0;
0.0216792;226.299;46.3651;-1.13282;0.913975;0.232223;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;0.00249671;0;0;0;0;0;0;0;
0.0222199;226.531;46.4047;-1.13374;0.914881;0.232373;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;-0.00249671;0;0;0;0;0;0;0;
0.0223622;226.593;46.4151;-1.13399;0.915119;0.232413;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;-0.00249671;0;0;0;0;0;0;0;
0.022481;226.644;46.4239;-1.13419;0.915321;0.232446;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;0.00249671;0;0;0;0;0;0;0;
0.0229229;226.828;46.4551;-1.13493;0.916036;0.232565;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;0;0;0;0;0;0;0;0;
0.0233724;227.021;46.488;-1.1357;0.916788;0.232689;0;-1.57079;1.99737e-06;9.98685e-07;-2.13053e-06;-3.19579e-06;0;0;0;0;0;0;0;0;0;
